"graph_name","component_mode","0%","10%","20%","30%","40%","50%","60%","70%","80%","90%"
"mammalia-baboon-grooming-group19","full_network","sbm",NA,NA,"SF","SF",NA,NA,NA,NA,NA
"mammalia-baboon-grooming-group19","largest_component","sbm",NA,NA,"SF","SF",NA,NA,NA,NA,NA
"mammalia-baboon-grooming-group20","full_network","sbm",NA,"SF",NA,NA,NA,NA,NA,NA,NA
"mammalia-baboon-grooming-group20","largest_component","sbm",NA,"SF","SF",NA,NA,"SF","SF","SF",NA
"mammalia-baboon-grooming-group23","full_network","SF",NA,NA,NA,NA,NA,NA,"SF",NA,NA
"mammalia-baboon-grooming-group23","largest_component","SF",NA,NA,NA,NA,NA,NA,"SF",NA,NA
"mammalia-baboon-grooming-group25","full_network","ER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mammalia-baboon-grooming-group25","largest_component","ER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mammalia-baboon-grooming-group26","full_network","SF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mammalia-baboon-grooming-group26","largest_component","SF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mammalia-baboon-grooming-group27","full_network","SF",NA,NA,NA,"SF","SF",NA,"SF","SF","SF"
"mammalia-baboon-grooming-group27","largest_component","SF",NA,NA,NA,"SF","SF","Spatial","SF","SF","SF"
"mammalia-baboon-grooming-group28","full_network","ER",NA,NA,NA,NA,NA,NA,"Spatial",NA,NA
"mammalia-baboon-grooming-group28","largest_component","ER",NA,NA,NA,NA,NA,NA,"Spatial",NA,NA
"mammalia-baboon-grooming-group29","full_network","sbm",NA,"sbm","Spatial","Spatial","Spatial","Spatial","sbm","sbm",NA
"mammalia-baboon-grooming-group29","largest_component","sbm",NA,"sbm","Spatial","Spatial","Spatial","Spatial","sbm","sbm",NA
"mammalia-dolphin-florida-forage","full_network","Spatial",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mammalia-dolphin-florida-forage","largest_component","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","SF"
"mammalia-dolphin-florida-overall","full_network","SF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mammalia-dolphin-florida-overall","largest_component","SF","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","ER"
"mammalia-dolphin-florida-social","full_network","Spatial",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mammalia-dolphin-florida-social","largest_component","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial"
"mammalia-dolphin-floridatravel","full_network","Spatial",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mammalia-dolphin-floridatravel","largest_component","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","SW"
"mammalia-dolphin-social","full_network","SW",NA,NA,"SF","Spatial",NA,NA,NA,NA,NA
"mammalia-dolphin-social","largest_component","SW",NA,NA,"SF","Spatial","SF","Spatial","Spatial","SF","SF"
"mammalia-hyena-networka","full_network","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial",NA,"Spatial","Spatial"
"mammalia-hyena-networka","largest_component","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial"
"mammalia-hyena-networkb","full_network","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial",NA,NA,NA
"mammalia-hyena-networkb","largest_component","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial",NA,"Spatial","SW"
"mammalia-hyena-networkc","full_network","Spatial","Spatial","Spatial","Spatial","Spatial",NA,"Spatial","Spatial",NA,"Spatial"
"mammalia-hyena-networkc","largest_component","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial","Spatial"
