target,Predicted_classes,order,edges,mean_eccentr,mean_path_length,graph_energy,modularity,diameter,betw_centr,transitivity,spectral_radius,eigen_centr,deg_centr,mean_degree,min_cut,fiedler_value,normalized_fiedler_value,closeness_centr,deg_assort_coef,graph_name,Graph.Name,Captive,Interaction_type,Data_collection,Species,Data_duration_days,Class,Time_resolution_secs
mammalia-macaque-contact-sits,SW,28,378,1,1,54,0,1,0,1,27,0,0,27,27,28,1.037037037,0.037037037,0.005736053,mammalia-macaque-contact-sits,mammalia-macaque-contact-sits,Yes,Physical_contact,survey_scan,Macaca_mulatta,1095,Mammalia,Intermediate
mammalia-macaque-dominance,SF,62,1167,2,1.382866208,220.8147356,0.084541765,2,0.010353686,0.659941974,39.02559754,0.302295789,0.284505553,37.64516129,17,16.69984036,0.743820063,0.011947001,-0.072579982,mammalia-macaque-dominance,mammalia-macaque-dominance,Semi_ranging,Dominance,survey_scan,Macaca_fuscata,180,Mammalia,Focal_follow
mammalia-macaque-grooming-bouts,SF,28,228,2,1.396825397,73.07680687,0.095106187,2,0.028767472,0.650406504,17.12873093,0.310567499,0.285714286,16.28571429,10,8.914749365,0.7020236,0.026799143,-0.101158474,mammalia-macaque-grooming-bouts,mammalia-macaque-grooming-bouts,Yes,Physical_contact,survey_scan,Macaca_mulatta,1095,Mammalia,Intermediate
mammalia-primate-association-1,SF,15,45,2.266666667,1.6,28.49185642,0.161975309,3,0.121860283,0.50965251,6.778581719,0.425525612,0.285714286,6,3,2.014104697,0.470999542,0.045264544,-0.096677779,mammalia-primate-association-1,mammalia-primate-association-1,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-primate-association-10,SF,21,60,2.714285714,1.861904762,38.0169681,0.204166667,3,0.165980263,0.339779006,6.916312808,0.504806176,0.314285714,5.714285714,2,1.442925174,0.454234555,0.027444592,-0.169438669,mammalia-primate-association-10,mammalia-primate-association-10,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-primate-association-11,SF,16,73,2,1.391666667,33.44218589,0.047382248,2,0.066960947,0.682442748,9.890351666,0.31728012,0.258333333,9.125,3,2.872949192,0.692162013,0.048703455,-0.193467514,mammalia-primate-association-11,mammalia-primate-association-11,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-primate-association-12,Spatial,16,89,2,1.258333333,33.94696527,0.087362707,2,0.025939394,0.774089936,11.46389421,0.195614701,0.191666667,11.125,7,6.216252996,0.700859922,0.053562094,-0.138248011,mammalia-primate-association-12,mammalia-primate-association-12,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-primate-association-13,sbm,25,181,2,1.396666667,64.16411152,0.091740179,2,0.014846332,0.625298329,14.90485197,0.246572918,0.188333333,14.48,9,8.021557889,0.710929167,0.029987467,0.01542575,mammalia-primate-association-13,mammalia-primate-association-13,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-primate-association-14,SF,19,55,2.789473684,1.812865497,36.58673525,0.199834711,3,0.137357858,0.387417219,6.463018324,0.521185817,0.289473684,5.789473684,2,1.455939027,0.386902836,0.031083371,-0.117852268,mammalia-primate-association-14,mammalia-primate-association-14,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-primate-association-15,SF,24,103,2.75,1.72826087,47.42656229,0.080874729,3,0.123761356,0.583018868,11.0283128,0.465823942,0.322463768,8.583333333,1,0.867377679,0.493658082,0.025981311,-0.235278407,mammalia-primate-association-15,mammalia-primate-association-15,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-primate-association-16,SF,25,97,2.48,1.726666667,53.64215808,0.160112658,3,0.108847,0.411917098,8.975523694,0.537266815,0.343333333,7.76,3,2.409616331,0.486590135,0.024409099,-0.041903396,mammalia-primate-association-16,mammalia-primate-association-16,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-primate-association-3,Spatial,22,167,2.090909091,1.281385281,46.48957537,0,3,0.038399547,0.847651775,16.56749057,0.213254622,0.229437229,15.18181818,3,2.820665324,0.769078851,0.038222076,-0.239821086,mammalia-primate-association-3,mammalia-primate-association-3,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-primate-association-4,SF,12,43,2,1.348484848,22.76634983,0.051919957,2,0.059834711,0.661921708,7.483030419,0.299552543,0.257575758,7.166666667,4,3.463228151,0.653252422,0.068223593,-0.22147806,mammalia-primate-association-4,mammalia-primate-association-4,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-primate-association-5,SF,15,59,2,1.438095238,28.88761895,0.058029302,2,0.103162144,0.659482759,8.790883906,0.339474035,0.295238095,7.866666667,3,2.086387825,0.572928647,0.0506255,-0.183668513,mammalia-primate-association-5,mammalia-primate-association-5,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-primate-association-7,SF,19,49,3.263157895,2,32.80502891,0.278009163,4,0.168057717,0.433460076,6.284496278,0.548309847,0.324561404,5.157894737,1,0.694780157,0.198375336,0.028510298,-0.282882434,mammalia-primate-association-7,mammalia-primate-association-7,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-primate-association-8,SF,19,114,2,1.333333333,42.17122487,0.049515235,2,0.019843497,0.689863843,12.53079872,0.257547137,0.222222222,12,7,6.332389403,0.752652299,0.042189371,-0.163779271,mammalia-primate-association-8,mammalia-primate-association-8,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-primate-association-9,Spatial,19,129,2,1.245614035,41.26017493,0.062616429,2,0.028739131,0.814814815,14.16221025,0.208058079,0.19005848,13.57894737,5,4.859079328,0.705288321,0.045236117,-0.103596573,mammalia-primate-association-9,mammalia-primate-association-9,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-primate-association,Spatial,25,280,1.72,1.066666667,53.28487478,0.003054847,2,0.001108371,0.938589212,22.5104514,0.064762983,0.066666667,22.4,17,16.81215982,0.902283812,0.039208353,-0.082213718,mammalia-primate-association,mammalia-primate-association,No,Grooming,focal_sampling,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-1,SF,23,63,3.260869565,2.059288538,40.47445538,0.358528597,4,0.263002474,0.476712329,6.789498203,0.619664356,0.341897233,5.47826087,1,0.888219314,0.211143438,0.022546571,-0.105400941,mammalia-raccoon-proximity-1,mammalia-raccoon-proximity-1,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-10,Spatial,19,50,3.789473684,2.140350877,32.43901943,0.2438,5,0.188649787,0.573033708,6.988203656,0.579072309,0.207602339,5.263157895,2,0.509267022,0.143027035,0.026650947,0.373147937,mammalia-raccoon-proximity-10,mammalia-raccoon-proximity-10,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-11,SF,19,46,3.105263158,2.076023392,32.85393606,0.371691871,4,0.17580489,0.495283019,5.971958091,0.599328759,0.230994152,4.842105263,2,0.725853507,0.167323078,0.0272224,0.120469883,mammalia-raccoon-proximity-11,mammalia-raccoon-proximity-11,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-12,Spatial,19,48,5.315789474,2.602339181,31.51829415,0.320746528,7,0.320488381,0.624,6.917784926,0.60024583,0.219298246,5.052631579,1,0.162136368,0.050472482,0.022481239,0.462931329,mammalia-raccoon-proximity-12,mammalia-raccoon-proximity-12,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-13,Spatial,19,57,3.368421053,2.029239766,34.64922638,0.259310557,4,0.227753282,0.616666667,7.74337459,0.554935267,0.277777778,6,2,0.456874493,0.123570315,0.028544058,0.195032871,mammalia-raccoon-proximity-13,mammalia-raccoon-proximity-13,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-14,Spatial,18,59,2.944444444,1.823529412,32.77757715,0.286268314,3,0.209826765,0.676923077,8.04281703,0.508761763,0.320261438,6.555555556,3,0.694778268,0.175550928,0.033174221,0.255329587,mammalia-raccoon-proximity-14,mammalia-raccoon-proximity-14,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-15,SF,18,49,3.055555556,1.875816993,32.36768266,0.25093711,4,0.235970712,0.468401487,6.515881868,0.536462383,0.267973856,5.444444444,2,1.01169859,0.242494738,0.032063792,-0.160120432,mammalia-raccoon-proximity-15,mammalia-raccoon-proximity-15,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-16,Spatial,17,42,3.411764706,2.066176471,28.52343516,0.273526077,4,0.184842134,0.6,6.333751644,0.529652086,0.191176471,4.941176471,1,0.623941064,0.186570481,0.031253205,0.365432509,mammalia-raccoon-proximity-16,mammalia-raccoon-proximity-16,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-17,Spatial,16,30,4.4375,2.458333333,23.89457787,0.295,6,0.208888889,0.585365854,5.470822634,0.634807055,0.283333333,3.75,1,0.271401332,0.1137627,0.028666323,0.07604833,mammalia-raccoon-proximity-17,mammalia-raccoon-proximity-17,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-19,Spatial,17,35,5.058823529,2.595588235,27.15034544,0.343673469,6,0.26515749,0.531914894,5.419104619,0.625361072,0.242647059,4.117647059,1,0.179046595,0.10125742,0.02554589,0.26546104,mammalia-raccoon-proximity-19,mammalia-raccoon-proximity-19,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-2,SF,22,50,5.136363636,2.636363636,36.15015072,0.4442,7,0.238762553,0.524017467,5.759066506,0.604356099,0.212121212,4.545454545,1,0.338200445,0.108670531,0.018972143,0.048066753,mammalia-raccoon-proximity-2,mammalia-raccoon-proximity-2,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-20,Spatial,17,35,5.058823529,2.595588235,27.15034544,0.343673469,6,0.26515749,0.531914894,5.419104619,0.625361072,0.242647059,4.117647059,1,0.179046595,0.10125742,0.02554589,0.26546104,mammalia-raccoon-proximity-20,mammalia-raccoon-proximity-20,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-21,SF,14,20,4.071428571,2.461538462,18.67804104,0.465,5,0.386587771,0.388888889,3.619924335,0.583227789,0.241758242,2.857142857,1,0.288071834,0.117857977,0.032593794,-0.260162602,mammalia-raccoon-proximity-21,mammalia-raccoon-proximity-21,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-22,Spatial,16,33,4.4375,2.491666667,24.49966916,0.218549128,6,0.257142857,0.543478261,5.666739236,0.579970847,0.191666667,4.125,1,0.238947104,0.109648204,0.028471637,0.480314961,mammalia-raccoon-proximity-22,mammalia-raccoon-proximity-22,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-23,SF,14,32,3.357142857,2.021978022,22.32688502,0.163574219,4,0.334911243,0.596153846,5.999509882,0.55432683,0.340659341,4.571428571,1,0.299075935,0.120133216,0.040010495,-0.070336391,mammalia-raccoon-proximity-23,mammalia-raccoon-proximity-23,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-24,Spatial,14,41,2.785714286,1.681318681,24.36001604,0.122248662,3,0.184155161,0.655870445,7.068049847,0.414942827,0.318681319,5.857142857,2,0.848119095,0.279160913,0.047397037,-0.071538383,mammalia-raccoon-proximity-24,mammalia-raccoon-proximity-24,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-25,Spatial,13,35,3.461538462,1.833333333,21.51890366,0.053469388,4,0.246212121,0.649484536,6.630525715,0.458270151,0.301282051,5.384615385,1,0.377986714,0.238434814,0.048091089,0.031095942,mammalia-raccoon-proximity-25,mammalia-raccoon-proximity-25,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-26,Spatial,16,42,3.1875,1.966666667,26.84087337,0.223639456,4,0.445121693,0.628205128,6.86617191,0.555125873,0.383333333,5.25,1,0.30517203,0.122895798,0.03544083,0.13453159,mammalia-raccoon-proximity-26,mammalia-raccoon-proximity-26,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-27,Spatial,11,25,3.545454545,1.909090909,17.80387815,0.0984,4,0.28,0.654545455,5.538854291,0.487397236,0.345454545,4.545454545,1,0.333220789,0.193245234,0.055346618,0.092105263,mammalia-raccoon-proximity-27,mammalia-raccoon-proximity-27,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-28,Spatial,12,25,4.666666667,2.303030303,18.50402567,0.14,6,0.333884298,0.735849057,5.546744772,0.518806351,0.257575758,4.166666667,1,0.216526373,0.119030058,0.042190154,0.333900227,mammalia-raccoon-proximity-28,mammalia-raccoon-proximity-28,No,Spatial_proximity,logger,Macaca_fuscata,90,Mammalia,Focal_follow
mammalia-raccoon-proximity-3,sbm,23,50,4.565217391,2.743083004,36.97041639,0.4752,5,0.280839552,0.475247525,5.336021852,0.650578635,0.12055336,4.347826087,1,0.230272741,0.053569394,0.016937629,-0.079011486,mammalia-raccoon-proximity-3,mammalia-raccoon-proximity-3,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-32,Spatial,13,27,3.846153846,2.08974359,19.64618893,0.277777778,5,0.38510101,0.633027523,5.347576167,0.510937091,0.237179487,4.153846154,1,0.337301085,0.166602943,0.041549763,0.241482367,mammalia-raccoon-proximity-32,mammalia-raccoon-proximity-32,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-33,SF,13,39,2.307692308,1.538461538,23.34268845,0.096318212,3,0.238633357,0.677824268,7.037932175,0.43506294,0.416666667,6,2,1.46220277,0.503034695,0.055798978,-0.207713807,mammalia-raccoon-proximity-33,mammalia-raccoon-proximity-33,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-34,SF,13,26,3.076923077,1.91025641,20.92516027,0.277366864,4,0.266540404,0.382978723,4.616753195,0.567234267,0.333333333,4,2,0.628933994,0.243370061,0.044632003,-0.195260664,mammalia-raccoon-proximity-34,mammalia-raccoon-proximity-34,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-35,SF,14,23,3.357142857,2.21978022,19.78637004,0.443289225,4,0.562458909,0.363636364,3.80481101,0.505605463,0.285714286,3.285714286,1,0.287092166,0.115033903,0.035686696,-0.342086069,mammalia-raccoon-proximity-35,mammalia-raccoon-proximity-35,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-36,SF,14,25,3.5,2.153846154,20.16088221,0.3288,4,0.219066404,0.392857143,4.304559772,0.564936975,0.263736264,3.571428571,1,0.508978021,0.179862394,0.036851308,-0.355421687,mammalia-raccoon-proximity-36,mammalia-raccoon-proximity-36,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-37,SF,14,18,4.071428571,2.56043956,17.4866989,0.396604938,5,0.453648915,0.333333333,3.435176229,0.697563803,0.263736264,2.571428571,1,0.219088716,0.098001027,0.031351311,-0.333333333,mammalia-raccoon-proximity-37,mammalia-raccoon-proximity-37,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-39,SF,13,20,4.076923077,2.448717949,18.37403363,0.32,5,0.377104377,0.482142857,4.126625698,0.670152458,0.243589744,3.076923077,1,0.28398322,0.135612903,0.035275577,0.086021505,mammalia-raccoon-proximity-39,mammalia-raccoon-proximity-39,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-4,Spatial,24,100,2.875,1.800724638,47.01918824,0.14555,4,0.150808983,0.614345114,10.74555446,0.476245994,0.333333333,8.333333333,2,1.352302776,0.360577069,0.025019141,0.030605929,mammalia-raccoon-proximity-4,mammalia-raccoon-proximity-4,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-40,SF,16,35,3.4375,2.166666667,25.33574486,0.365714286,4,0.407195767,0.568627451,5.507127255,0.590990626,0.241666667,4.375,1,0.416775667,0.13889419,0.031866429,-0.071677105,mammalia-raccoon-proximity-40,mammalia-raccoon-proximity-40,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-41,Spatial,18,47,3.333333333,2.058823529,29.24780705,0.311453146,4,0.272944659,0.584269663,6.856920228,0.535999321,0.222222222,5.222222222,1,0.595689664,0.214858201,0.029712442,-0.008115942,mammalia-raccoon-proximity-41,mammalia-raccoon-proximity-41,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-42,Spatial,17,35,4.823529412,2.669117647,26.29833227,0.445306122,6,0.454340278,0.642857143,5.531218756,0.671596264,0.180147059,4.117647059,1,0.142932382,0.037900179,0.024060409,0.010752688,mammalia-raccoon-proximity-42,mammalia-raccoon-proximity-42,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-43,SF,16,29,4.5625,2.441666667,22.82116299,0.394173603,6,0.369916856,0.445544554,4.612598436,0.657855682,0.225,3.625,1,0.329478048,0.105620361,0.028182728,-0.297080979,mammalia-raccoon-proximity-43,mammalia-raccoon-proximity-43,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-44,sbm,12,31,2.583333333,1.636363636,20.50817344,0.241415193,3,0.135253837,0.583892617,5.782990879,0.359084953,0.166666667,5.166666667,2,1.251309442,0.38053759,0.057049186,-0.118556701,mammalia-raccoon-proximity-44,mammalia-raccoon-proximity-44,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-45,Spatial,13,25,3.923076923,2.141025641,20.25735191,0.3496,5,0.264330808,0.573033708,4.681683683,0.510940218,0.179487179,3.846153846,1,0.349726123,0.195769834,0.040640175,0.146110057,mammalia-raccoon-proximity-45,mammalia-raccoon-proximity-45,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-46,SF,12,23,2.75,1.893939394,17.5982863,0.369565217,3,0.402975207,0.512195122,4.416220883,0.438589899,0.287878788,3.833333333,1,0.635296764,0.206043632,0.049363402,-0.39447429,mammalia-raccoon-proximity-46,mammalia-raccoon-proximity-46,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-47,sbm,13,24,3.307692308,2.051282051,19.92535327,0.319444444,4,0.262226431,0.394736842,4.160428268,0.456798053,0.192307692,3.692307692,2,0.614955365,0.180275451,0.041456248,-0.296610169,mammalia-raccoon-proximity-47,mammalia-raccoon-proximity-47,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-48,sbm,14,23,3.714285714,2.296703297,21.40696264,0.336483932,5,0.198882314,0.421875,3.962659996,0.626058697,0.208791209,3.285714286,1,0.426515133,0.162114522,0.03463121,0.149273448,mammalia-raccoon-proximity-48,mammalia-raccoon-proximity-48,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
mammalia-raccoon-proximity-49,Spatial,11,22,3,1.836363636,17.84434248,0.354338843,4,0.187037037,0.648648649,4.420847511,0.450055421,0.2,4,1,0.643351691,0.189657105,0.055711646,-0.194570136,mammalia-raccoon-proximity-49,mammalia-raccoon-proximity-49,No,Spatial_proximity,logger,Procyon_lotor,7,Mammalia,Very_fine
