,GraphNames,order,edges,connected,max_component,minDegree,maxDegree,mean_degree,minCut,FiedlerValue,Normalized_FiedlerValue,closeness_centr,modularity,diameter,betw_centr,transitivity,threshold,spectral_radius,eigen_centr,deg_centr,mean_eccentr,radius,mean_path_length,graph_energy,min_triangle,mean_triangle,sd_triangle,max_triangle,num_triangle,deg_assort_coef
407,mammalia-baboon-association-group29,13,19,1,13,2,4,2.923076923,2,0.515485952,0.198590412,0.034885755,0.37534626,4,0.074494949,0.225,0.29850362,3.350043121,0.57671357,0.08974359,4,4,2.41025641,18.77972133,0,0.692307692,1.031553471,3,9,0.489247312
408,mammalia-baboon-grooming-group01,4,4,1,4,2,2,2,2,2,1,0.25,0,2,0,0,0.5,2,6.66E-16,0,2,2,1.333333333,4,0,0,0,0,0,NaN
409,mammalia-baboon-grooming-group02,5,6,1,5,1,4,2.4,1,1,0.771286446,0.185238095,0,2,0.5625,0.545454545,0.372364044,2.685543933,0.438152022,0.4,1.8,1,1.4,6.040895836,0,1.2,0.836660027,2,6,-0.714285714
410,mammalia-baboon-grooming-group03,23,35,1,23,1,7,3.043478261,1,0.178408859,0.083044836,0.016690662,0.37877551,7,0.317073331,0.230769231,0.243217449,4.111547119,0.689439996,0.179841897,5.130434783,4,2.833992095,32.29944994,0,1.043478261,1.330695678,5,24,-0.134927178
411,mammalia-baboon-grooming-group04,4,4,1,4,1,3,2,1,1,0.771286446,0.258333333,0,2,0.666666667,0.6,0.460811127,2.170086487,0.414956757,0.333333333,1.75,1,1.333333333,4.962388608,0,0.75,0.5,1,3,-0.714285714
412,mammalia-baboon-grooming-group05,4,5,1,4,2,3,2.5,2,2,1,0.291666667,0,2,0.111111111,0.75,0.390388203,2.561552813,0.219223594,0.166666667,1.5,1,1.166666667,5.123105626,1,1.5,0.577350269,2,6,-0.666666667
413,mammalia-baboon-grooming-group06,7,11,1,7,2,5,3.142857143,2,1.259473604,0.516732675,0.112255205,0.132231405,3,0.27962963,0.535714286,0.290281211,3.444935337,0.410587778,0.30952381,2.285714286,2,1.523809524,10.68348924,1,2.142857143,1.214985793,4,15,-0.38410596
414,mammalia-baboon-grooming-group07,16,41,1,16,2,8,5.125,2,1.613122461,0.497487745,0.039034609,0.178167757,3,0.107095994,0.265625,0.178026715,5.617134476,0.370721125,0.191666667,2.625,2,1.725,28.73228372,0,3.1875,2.482438317,8,51,-0.265607003
415,mammalia-baboon-grooming-group08,12,12,1,12,1,4,2,1,0.123068159,0.070687038,0.030474149,0.434027778,7,0.424793388,0.157894737,0.396393046,2.522748592,0.67544449,0.181818182,5.583333333,4,3.106060606,13.90407822,0,0.25,0.452267017,1,3,-0.507853403
416,mammalia-baboon-grooming-group09,11,10,1,11,1,3,1.818181818,1,0.084175549,0.05064224,0.027061909,0.445,9,0.262222222,0,0.506232563,1.975376681,0.451274761,0.118181818,7.181818182,5,3.854545455,12.78490644,0,0,0,0,0,-0.666666667
417,mammalia-baboon-grooming-group10,13,30,1,13,2,6,4.615384615,2,1.08114592,0.297688837,0.047754224,0.186666667,3,0.161348605,0.446280992,0.193432728,5.169755979,0.394289729,0.115384615,2.846153846,2,1.769230769,22.32279158,0,4.153846154,2.794224813,8,54,0.181197877
418,mammalia-baboon-grooming-group11,12,17,1,12,1,5,2.833333333,1,0.480833424,0.270918237,0.043531065,0.292387543,5,0.229752066,0.279069767,0.278019225,3.596873558,0.563628188,0.196969697,3.666666667,3,2.166666667,16.63713861,0,1,1.477097892,3,12,-0.053097345
419,mammalia-baboon-grooming-group12,2,1,1,2,1,1,1,1,2,2,1,0,1,NaN,NaN,1,1,NaN,0,1,1,1,2,0,0,0,0,0,NaN
420,mammalia-baboon-grooming-group13,4,3,1,4,1,2,1.5,1,0.585786438,0.5,0.208333333,0.166666667,3,0.444444444,0,0.618033989,1.618033989,0.381966011,0.166666667,2.5,2,1.666666667,4.472135955,0,0,0,0,0,-0.5
421,mammalia-baboon-grooming-group14,7,10,1,7,1,5,2.857142857,1,0.939337754,0.62537758,0.108900227,0.015,3,0.45,0.375,0.308114318,3.245548618,0.40731631,0.357142857,2.285714286,2,1.571428571,9.273923056,0,1.285714286,1.112697281,3,9,-0.597222222
422,mammalia-baboon-grooming-group15,6,9,1,6,2,4,3,2,1.186393497,0.5,0.14021164,0.166666667,3,0.18,0.6,0.314273353,3.181943336,0.312539434,0.2,2.333333333,2,1.466666667,8.85784588,1,2,0.894427191,3,12,-0.26
423,mammalia-baboon-grooming-group16,6,5,1,6,1,2,1.666666667,1,0.267949192,0.190983006,0.08956229,0.26,5,0.32,0,0.554958132,1.801937736,0.376510198,0.066666667,4,3,2.333333333,6.987918415,0,0,0,0,0,-0.25
424,mammalia-baboon-grooming-group17,7,7,1,7,1,3,2,1,0.276519947,0.169592609,0.075902199,0.316326531,5,0.438888889,0,0.456850252,2.188901059,0.514531234,0.166666667,4,3,2.285714286,8.119929747,0,0,0,0,0,-0.076923077
425,mammalia-baboon-grooming-group18,9,8,1,9,1,3,1.777777778,1,0.150571652,0.097595717,0.043742152,0.3984375,7,0.441964286,0,0.496200083,2.015316067,0.587823817,0.152777778,5.444444444,4,3,10.38398283,0,0,0,0,0,-0.333333333
426,mammalia-baboon-grooming-group19,11,14,1,11,1,4,2.545454545,1,0.243261327,0.130659936,0.041007149,0.316326531,6,0.42,0.4,0.309682061,3.229118268,0.574194454,0.145454545,4.636363636,3,2.563636364,14.71495147,0,1.090909091,1.136181804,3,12,-0.076923077
427,mammalia-baboon-grooming-group20,13,21,1,13,1,5,3.230769231,1,0.329964083,0.186049406,0.038083619,0.373015873,5,0.305976431,0.406779661,0.258025602,3.875584402,0.476352068,0.147435897,4.076923077,3,2.282051282,18.81787848,0,1.846153846,1.405118847,4,24,0.008431703
428,mammalia-baboon-grooming-group21,8,18,1,8,3,6,4.5,3,2.563572589,0.676561945,0.106755051,0.035493827,2,0.12244898,0.617647059,0.212508882,4.705685676,0.289818986,0.214285714,2,2,1.357142857,13.38358225,2,5.25,2.187627547,9,42,-0.421052632
429,mammalia-baboon-grooming-group22,8,10,1,8,2,3,2.5,1,0.311706379,0.134296976,0.068577307,0.355,4,0.462585034,0.375,0.383746243,2.605888703,0.361418058,0.071428571,3.375,2,2.142857143,10.9556321,0,0.75,0.46291005,1,6,-0.25
430,mammalia-baboon-grooming-group23,18,23,1,18,1,6,2.555555556,1,0.285135065,0.165300141,0.023356322,0.406427221,5,0.469290657,0.152542373,0.284823022,3.510952147,0.647925268,0.202614379,4.055555556,3,2.614379085,23.3521205,0,0.5,0.857492926,3,9,-0.176436782
431,mammalia-baboon-grooming-group25,11,13,1,11,1,4,2.363636364,1,0.300371852,0.209430585,0.041895353,0.263313609,6,0.288148148,0,0.340887167,2.933521992,0.505476344,0.163636364,4.272727273,3,2.509090909,13.05720668,0,0,0,0,0,0.133333333
432,mammalia-baboon-grooming-group26,18,25,1,18,1,7,2.777777778,1,0.389524387,0.178647937,0.024206971,0.3512,6,0.390051903,0.086956522,0.280533853,3.564632179,0.556547456,0.248366013,4.333333333,3,2.509803922,22.96742996,0,0.333333333,0.685994341,2,6,-0.458019105
433,mammalia-baboon-grooming-group27,17,32,1,17,1,7,3.764705882,1,0.630721784,0.278152294,0.029802617,0.170410156,5,0.17109127,0.283464567,0.202103713,4.947954624,0.573286434,0.202205882,3.588235294,3,2.169117647,24.77549628,0,2.117647059,2.642970699,8,36,-0.215189873
434,mammalia-baboon-grooming-group28,16,23,1,16,1,6,2.875,1,0.347248985,0.211805006,0.027362775,0.278827977,6,0.391661376,0.152542373,0.274426868,3.643958068,0.584140688,0.208333333,4.375,3,2.541666667,22.20853668,0,0.5625,0.81394103,2,9,0.014285714
435,mammalia-baboon-grooming-group29,13,28,1,13,2,6,4.307692308,2,0.938878353,0.288756263,0.046111753,0.244260204,4,0.08987494,0.432692308,0.207407648,4.82142297,0.421901561,0.141025641,3.076923077,2,1.846153846,21.49804555,0,3.461538462,2.726884199,7,45,0.160958904
436,mammalia-bat-roosting-indiana,43,546,1,43,1,36,25.39534884,1,0.989798697,0.360636471,0.017003184,0.023475761,4,0.056161984,0.932442374,0.032031514,31.21925455,0.254813119,0.252491694,2.837209302,2,1.472868217,90.39956962,0,353.7209302,202.404866,492,15210,0.229150321
437,mammalia-bison-dominance,26,222,1,26,6,24,17.07692308,6,5.537678125,0.662992524,0.030979868,0.045613181,2,0.03804131,0.788739669,0.054410072,18.37895004,0.257460297,0.276923077,2,2,1.316923077,62.20938409,14,117.4615385,52.48331603,188,3054,-0.104224102
438,mammalia-cattle-dominance,28,205,1,28,1,22,14.64285714,1,0.981876855,0.681193443,0.025515238,0.058179655,3,0.084056115,0.648596939,0.061694854,16.20880719,0.358669699,0.272486772,2.321428571,2,1.478835979,69.17292536,0,72.64285714,37.76360612,152,2034,-0.132868321
439,mammalia-dolphin-florida-forage,176,1121,1,176,1,47,12.73863636,1,0.387487116,0.12418793,0.002062445,0.399856841,7,0.078754508,0.52567092,0.040905798,24.44641201,0.802662423,0.195779221,5.011363636,4,2.863376623,393.9049287,0,70.44886364,91.11347837,426,12399,0.207032989
440,mammalia-dolphin-florida-overall,284,3171,1,284,1,99,22.33098592,1,0.142351594,0.011773558,0.001407392,0.299317739,6,0.103850324,0.46838722,0.022228044,44.98821472,0.784341072,0.270915244,4.584507042,4,2.595182402,811.6454938,0,207.5598592,307.1125988,1464,58947,0.171197467
441,mammalia-dolphin-florida-social,149,1553,1,149,2,69,20.84563758,2,0.785783995,0.160226315,0.003170443,0.361430362,4,0.118430873,0.613121172,0.028749222,34.78354984,0.707549051,0.325367314,3.402684564,2,2.175131507,385.4712207,1,195.5033557,217.8193097,875,29130,0.182913836
442,mammalia-dolphin-floridatravel,157,924,1,157,1,43,11.77070064,1,0.274157666,0.037174047,0.002273236,0.380996889,7,0.12251594,0.48988006,0.048526329,20.60736966,0.785824779,0.200187816,5.522292994,4,2.917605749,361.1165179,0,49.94904459,58.3924385,282,7842,0.173467507
443,mammalia-dolphin-social,62,159,1,62,1,12,5.129032258,1,0.172973302,0.039524554,0.005036721,0.488845378,8,0.212380115,0.308775731,0.139012185,7.193614015,0.736296036,0.112638815,6.5,5,3.356953993,107.0243817,0,4.596774194,4.699004699,17,285,-0.043594028
444,mammalia-elephantseal-2010-2011,46,56,1,46,1,9,2.434782609,1,0.073447024,0.036119645,0.005626289,0.500159439,8,0.307123083,0.060810811,0.254493952,3.929366457,0.845535496,0.14589372,6.652173913,4,4.084057971,56.40562559,0,0.195652174,0.618944091,3,9,-0.089204257
445,mammalia-elephantseal-2010-2012-peidras,9,8,1,9,1,3,1.777777778,1,0.162692466,0.105149037,0.046178494,0.3984375,6,0.46875,0,0.479853792,2.08396811,0.588817472,0.152777778,4.888888889,3,2.833333333,10.17508403,0,0,0,0,0,-0.435897436
446,mammalia-elephantseal-2011-2012,24,30,1,24,1,6,2.5,1,0.162930308,0.085435719,0.013529032,0.511666667,7,0.264822134,0.211267606,0.283384576,3.528773558,0.66189678,0.152173913,5.583333333,4,3.358695652,30.97907053,0,0.625,0.923721208,3,15,-0.014560827
447,mammalia-elephantseal-2012-2013,4,3,1,4,1,3,1.5,1,1,1,0.233333333,0,2,1,0,0.577350269,1.732050808,0.633974596,0.5,1.75,1,1.5,3.464101615,0,0,0,0,0,-1
448,mammalia-hyena-networka,35,521,1,35,7,34,29.77142857,7,6.974688476,0.829218583,0.026460398,0.017162109,2,0.007637557,0.915664217,0.032803016,30.48500183,0.106515096,0.124369748,1.942857143,1,1.124369748,80.80263349,21,402.3428571,91.74515306,487,14082,-0.116650965
449,mammalia-hyena-networkb,36,585,1,36,8,35,32.5,8,7.988207828,0.858270709,0.026910152,0,2,0.005009915,0.961175907,0.030223904,33.08639387,0.056282533,0.071428571,1.861111111,1,1.071428571,76.96378734,28,501.3333333,91.24785712,550,18048,-0.074182016
450,mammalia-hyena-networkc,35,509,1,35,15,34,29.08571429,15,14.72733878,0.796745131,0.025992503,0.034421667,2,0.004474575,0.889686283,0.033681309,29.69005713,0.130604329,0.144537815,1.914285714,1,1.144537815,85.17202813,102,371.9142857,93.1953582,475,13017,-0.122737171
451,mammalia-kangaroo-interactions,17,91,1,17,1,15,10.70588235,1,0.971288442,0.692605275,0.047643513,0,3,0.111374421,0.840594059,0.083117764,12.03112248,0.260002089,0.268382353,2.294117647,2,1.360294118,32.65065234,0,49.94117647,23.66292086,75,849,-0.193351023
452,mammalia-macaque-contact-sits,28,378,1,28,27,27,27,27,28,1.037037037,0.037037037,0,1,0,1,0.037037037,27,0,0,1,1,1,54,351,351,0,351,9828,NaN
453,mammalia-macaque-dominance,62,1167,1,62,17,55,37.64516129,17,16.69984036,0.743820063,0.011947001,0.084541765,2,0.010353686,0.659941974,0.025624207,39.02559754,0.302295789,0.284505553,2,2,1.382866208,220.8147356,94,473.2741935,170.1663766,913,29343,-0.072579982
454,mammalia-macaque-grooming-bouts,28,228,1,28,10,24,16.28571429,10,8.914749365,0.7020236,0.026799143,0.095106187,2,0.028767472,0.650406504,0.058381441,17.12873093,0.310567499,0.285714286,2,2,1.396825397,73.07680687,25,85.71428571,37.83184739,163,2400,-0.101158474
455,mammalia-possum-burrow-sharing,6,8,1,6,1,4,2.666666667,1,0.763932023,0.609611797,0.136507937,0,3,0.32,0.666666667,0.316030861,3.164247938,0.3799303,0.266666667,2.333333333,2,1.533333333,8.018832739,0,2,1.549193338,3,12,-0.466666667
456,mammalia-primate-association-1,15,45,1,15,3,10,6,3,2.014104697,0.470999542,0.045264544,0.161975309,3,0.121860283,0.50965251,0.147523485,6.778581719,0.425525612,0.285714286,2.266666667,2,1.6,28.49185642,1,8.8,6.00238048,19,132,-0.096677779
457,mammalia-primate-association-10,21,60,1,21,2,12,5.714285714,2,1.442925174,0.454234555,0.027444592,0.204166667,3,0.165980263,0.339779006,0.14458571,6.916312808,0.504806176,0.314285714,2.714285714,2,1.861904762,38.0169681,0,5.857142857,5.169968223,17,123,-0.169438669
458,mammalia-primate-association-11,16,73,1,16,3,13,9.125,3,2.872949192,0.692162013,0.048703455,0.047382248,2,0.066960947,0.682442748,0.101108639,9.890351666,0.31728012,0.258333333,2,2,1.391666667,33.44218589,3,27.9375,13.82012422,52,447,-0.193467514
459,mammalia-primate-association-12,16,89,1,16,7,14,11.125,7,6.216252996,0.700859922,0.053562094,0.087362707,2,0.025939394,0.774089936,0.087230393,11.46389421,0.195614701,0.191666667,2,2,1.258333333,33.94696527,16,45.1875,14.69339421,64,723,-0.138248011
460,mammalia-primate-association-13,25,181,1,25,9,19,14.48,9,8.021557889,0.710929167,0.029987467,0.091740179,2,0.014846332,0.625298329,0.067092246,14.90485197,0.246572918,0.188333333,2,2,1.396666667,64.16411152,18,62.88,21.71466478,102,1572,0.01542575
461,mammalia-primate-association-14,19,55,1,19,2,11,5.789473684,2,1.455939027,0.386902836,0.031083371,0.199834711,3,0.137357858,0.387417219,0.154726468,6.463018324,0.521185817,0.289473684,2.789473684,2,1.812865497,36.58673525,1,6.157894737,4.04506775,19,117,-0.117852268
462,mammalia-primate-association-15,24,103,1,24,1,16,8.583333333,1,0.867377679,0.493658082,0.025981311,0.080874729,3,0.123761356,0.583018868,0.090675702,11.0283128,0.465823942,0.322463768,2.75,2,1.72826087,47.42656229,0,25.75,22.05181645,64,618,-0.235278407
463,mammalia-primate-association-16,25,97,1,25,3,16,7.76,3,2.409616331,0.486590135,0.024409099,0.160112658,3,0.108847,0.411917098,0.111414112,8.975523694,0.537266815,0.343333333,2.48,2,1.726666667,53.64215808,0,12.72,10.51792121,41,318,-0.041903396
464,mammalia-primate-association-17,7,20,1,7,5,6,5.714285714,5,5,1,0.159863946,0,2,0.004444444,0.947368421,0.174165739,5.741657387,0.051668523,0.047619048,1.285714286,1,1.047619048,11.48331477,10,12.85714286,1.951800146,14,90,-0.333333333
465,mammalia-primate-association-18,6,15,1,6,5,5,5,5,6,1.2,0.2,0,1,0,1,0.2,5,4.44E-16,0,1,1,1,10,10,10,0,10,60,NaN
466,mammalia-primate-association-19,10,13,1,10,2,3,2.6,2,0.788386184,0.317179317,0.051864957,0.310650888,4,0.062757202,0,0.368197052,2.715937008,0.301614536,0.044444444,3.8,3,2.155555556,13.05005084,0,0,0,0,0,-0.083333333
467,mammalia-primate-association-2,5,10,1,5,4,4,4,4,5,1.25,0.25,0,1,0,1,0.25,4,0,0,1,1,1,8,6,6,0,6,30,NaN
468,mammalia-primate-association-3,22,167,1,22,3,20,15.18181818,3,2.820665324,0.769078851,0.038222076,0,3,0.038399547,0.847651775,0.060359171,16.56749057,0.213254622,0.229437229,2.090909091,2,1.281385281,46.48957537,3,100.9090909,43.27201789,144,2220,-0.239821086
469,mammalia-primate-association-4,12,43,1,12,4,10,7.166666667,4,3.463228151,0.653252422,0.068223593,0.051919957,2,0.059834711,0.661921708,0.133635699,7.483030419,0.299552543,0.257575758,2,2,1.348484848,22.76634983,5,15.5,6.259538176,28,186,-0.22147806
470,mammalia-primate-association-5,15,59,1,15,3,12,7.866666667,3,2.086387825,0.572928647,0.0506255,0.058029302,2,0.103162144,0.659482759,0.113754204,8.790883906,0.339474035,0.295238095,2,2,1.438095238,28.88761895,1,20.4,11.74612398,38,306,-0.183668513
471,mammalia-primate-association-6,8,18,1,8,3,6,4.5,3,2.605829829,0.703254568,0.106155303,0.035493827,2,0.0861678,0.590909091,0.21485723,4.654253434,0.270534983,0.214285714,2,2,1.357142857,13.45280171,2,4.875,2.416461403,8,39,-0.153846154
472,mammalia-primate-association-7,19,49,1,19,1,11,5.157894737,1,0.694780157,0.198375336,0.028510298,0.278009163,4,0.168057717,0.433460076,0.159121743,6.284496278,0.548309847,0.324561404,3.263157895,2,2,32.80502891,0,6,4.409585518,16,114,-0.282882434
473,mammalia-primate-association-8,19,114,1,19,7,16,12,7,6.332389403,0.752652299,0.042189371,0.049515235,2,0.019843497,0.689863843,0.079803373,12.53079872,0.257547137,0.222222222,2,2,1.333333333,42.17122487,14,48,19.89695677,81,912,-0.163779271
474,mammalia-primate-association-9,19,129,1,19,5,17,13.57894737,5,4.859079328,0.705288321,0.045236117,0.062616429,2,0.028739131,0.814814815,0.070610447,14.16221025,0.208058079,0.19005848,2,2,1.245614035,41.26017493,9,72.94736842,24.90977872,107,1386,-0.103596573
475,mammalia-primate-association,25,280,1,25,17,24,22.4,17,16.81215982,0.902283812,0.039208353,0.003054847,2,0.001108371,0.938589212,0.044423809,22.5104514,0.064762983,0.066666667,1.72,1,1.066666667,53.28487478,128,226.2,30.9448434,256,5655,-0.082213718
476,mammalia-raccoon-proximity-1,23,63,1,23,1,13,5.47826087,1,0.888219314,0.211143438,0.022546571,0.358528597,4,0.263002474,0.476712329,0.14728629,6.789498203,0.619664356,0.341897233,3.260869565,3,2.059288538,40.47445538,0,7.565217391,5.975906831,22,174,-0.105400941
477,mammalia-raccoon-proximity-10,19,50,1,19,2,9,5.263157895,2,0.509267022,0.143027035,0.026650947,0.2438,5,0.188649787,0.573033708,0.143098291,6.988203656,0.579072309,0.207602339,3.789473684,3,2.140350877,32.43901943,0,8.052631579,8.416080403,22,153,0.373147937
478,mammalia-raccoon-proximity-11,19,46,1,19,2,9,4.842105263,2,0.725853507,0.167323078,0.0272224,0.371691871,4,0.17580489,0.495283019,0.167449266,5.971958091,0.599328759,0.230994152,3.105263158,3,2.076023392,32.85393606,0,5.526315789,4.891811992,15,105,0.120469883
479,mammalia-raccoon-proximity-12,19,48,1,19,2,9,5.052631579,1,0.162136368,0.050472482,0.022481239,0.320746528,7,0.320488381,0.624,0.144554942,6.917784926,0.60024583,0.219298246,5.315789474,4,2.602339181,31.51829415,1,8.210526316,7.728582933,23,156,0.462931329
480,mammalia-raccoon-proximity-13,19,57,1,19,2,11,6,2,0.456874493,0.123570315,0.028544058,0.259310557,4,0.227753282,0.616666667,0.129142661,7.74337459,0.554935267,0.277777778,3.368421053,2,2.029239766,34.64922638,1,11.68421053,9.866062096,32,222,0.195032871
481,mammalia-raccoon-proximity-14,18,59,1,18,3,12,6.555555556,3,0.694778268,0.175550928,0.033174221,0.286268314,3,0.209826765,0.676923077,0.124334546,8.04281703,0.508761763,0.320261438,2.944444444,2,1.823529412,32.77757715,3,14.66666667,11.14608874,32,264,0.255329587
482,mammalia-raccoon-proximity-15,18,49,1,18,2,10,5.444444444,2,1.01169859,0.242494738,0.032063792,0.25093711,4,0.235970712,0.468401487,0.153471168,6.515881868,0.536462383,0.267973856,3.055555556,2,1.875816993,32.36768266,1,7,5.434097143,20,126,-0.160120432
483,mammalia-raccoon-proximity-16,17,42,1,17,1,8,4.941176471,1,0.623941064,0.186570481,0.031253205,0.273526077,4,0.184842134,0.6,0.157884309,6.333751644,0.529652086,0.191176471,3.411764706,3,2.066176471,28.52343516,0,7.235294118,6.319903201,17,123,0.365432509
484,mammalia-raccoon-proximity-17,16,30,1,16,1,8,3.75,1,0.271401332,0.1137627,0.028666323,0.295,6,0.208888889,0.585365854,0.182787867,5.470822634,0.634807055,0.283333333,4.4375,3,2.458333333,23.89457787,0,4.5,5.059644256,13,72,0.07604833
485,mammalia-raccoon-proximity-18,9,19,1,9,1,7,4.222222222,1,0.859945055,0.686773942,0.086689545,0,3,0.2578125,0.703703704,0.196417483,5.091196486,0.387483719,0.347222222,2.222222222,2,1.5,13.66631232,0,6.333333333,4.358898944,11,57,-0.499480789
486,mammalia-raccoon-proximity-19,17,35,1,17,1,8,4.117647059,1,0.179046595,0.10125742,0.02554589,0.343673469,6,0.26515749,0.531914894,0.18453233,5.419104619,0.625361072,0.242647059,5.058823529,3,2.595588235,27.15034544,0,4.411764706,4.078278183,14,75,0.26546104
487,mammalia-raccoon-proximity-2,22,50,1,22,1,9,4.545454545,1,0.338200445,0.108670531,0.018972143,0.4442,7,0.238762553,0.524017467,0.173639252,5.759066506,0.604356099,0.212121212,5.136363636,4,2.636363636,36.15015072,0,5.454545455,3.98481968,12,120,0.048066753
488,mammalia-raccoon-proximity-20,17,35,1,17,1,8,4.117647059,1,0.179046595,0.10125742,0.02554589,0.343673469,6,0.26515749,0.531914894,0.18453233,5.419104619,0.625361072,0.242647059,5.058823529,3,2.595588235,27.15034544,0,4.411764706,4.078278183,14,75,0.26546104
489,mammalia-raccoon-proximity-21,14,20,1,14,1,6,2.857142857,1,0.288071834,0.117857977,0.032593794,0.465,5,0.386587771,0.388888889,0.276248868,3.619924335,0.583227789,0.241758242,4.071428571,3,2.461538462,18.67804104,0,1.5,1.160238702,3,21,-0.260162602
490,mammalia-raccoon-proximity-22,16,33,1,16,1,7,4.125,1,0.238947104,0.109648204,0.028471637,0.218549128,6,0.257142857,0.543478261,0.176468328,5.666739236,0.579970847,0.191666667,4.4375,3,2.491666667,24.49966916,0,4.6875,4.881512744,13,75,0.480314961
491,mammalia-raccoon-proximity-23,14,32,1,14,1,9,4.571428571,1,0.299075935,0.120133216,0.040010495,0.163574219,4,0.334911243,0.596153846,0.166680282,5.999509882,0.55432683,0.340659341,3.357142857,2,2.021978022,22.32688502,0,6.642857143,5.917472731,18,93,-0.070336391
492,mammalia-raccoon-proximity-24,14,41,1,14,2,10,5.857142857,2,0.848119095,0.279160913,0.047397037,0.122248662,3,0.184155161,0.655870445,0.141481741,7.068049847,0.414942827,0.318681319,2.785714286,2,1.681318681,24.36001604,1,11.57142857,8.563916122,23,162,-0.071538383
493,mammalia-raccoon-proximity-25,13,35,1,13,1,9,5.384615385,1,0.377986714,0.238434814,0.048091089,0.053469388,4,0.246212121,0.649484536,0.150817604,6.630525715,0.458270151,0.301282051,3.461538462,2,1.833333333,21.51890366,0,9.692307692,7.652718639,22,126,0.031095942
494,mammalia-raccoon-proximity-26,16,42,1,16,2,11,5.25,1,0.30517203,0.122895798,0.03544083,0.223639456,4,0.445121693,0.628205128,0.145641562,6.86617191,0.555125873,0.383333333,3.1875,2,1.966666667,26.84087337,0,9.1875,7.934891304,24,147,0.13453159
495,mammalia-raccoon-proximity-27,11,25,1,11,1,8,4.545454545,1,0.333220789,0.193245234,0.055346618,0.0984,4,0.28,0.654545455,0.180542753,5.538854291,0.487397236,0.345454545,3.545454545,2,1.909090909,17.80387815,0,6.545454545,5.086524086,15,72,0.092105263
496,mammalia-raccoon-proximity-28,12,25,1,12,1,7,4.166666667,1,0.216526373,0.119030058,0.042190154,0.14,6,0.333884298,0.735849057,0.180285923,5.546744772,0.518806351,0.257575758,4.666666667,3,2.303030303,18.50402567,0,6.5,5.744562647,14,78,0.333900227
497,mammalia-raccoon-proximity-29,8,18,1,8,1,6,4.5,1,0.959375777,0.660015043,0.106498016,0,3,0.265306122,0.77027027,0.198130011,5.04719095,0.294542829,0.214285714,2.25,2,1.392857143,12.70018815,0,7.125,3.907410542,11,57,-0.331838565
498,mammalia-raccoon-proximity-3,23,50,1,23,1,7,4.347826087,1,0.230272741,0.053569394,0.016937629,0.4752,5,0.280839552,0.475247525,0.187405529,5.336021852,0.650578635,0.12055336,4.565217391,3,2.743083004,36.97041639,0,4.173913043,2.994725271,10,96,-0.079011486
499,mammalia-raccoon-proximity-30,8,19,1,8,2,7,4.75,2,1.942213435,0.745017837,0.110565476,0,2,0.158276644,0.683544304,0.197390314,5.066104709,0.322315882,0.321428571,1.875,1,1.321428571,12.44102994,1,6.75,3.240370349,12,54,-0.422459893
500,mammalia-raccoon-proximity-31,10,23,1,10,1,9,4.6,1,1,0.626925472,0.077410865,0.035916824,2,0.487654321,0.710526316,0.175832174,5.687241285,0.414094839,0.488888889,1.9,1,1.488888889,14.83369722,0,8.1,5.877452207,14,81,-0.592543276
501,mammalia-raccoon-proximity-32,13,27,1,13,1,7,4.153846154,1,0.337301085,0.166602943,0.041549763,0.277777778,5,0.38510101,0.633027523,0.187000609,5.347576167,0.510937091,0.237179487,3.846153846,3,2.08974359,19.64618893,0,5.307692308,4.697244146,12,69,0.241482367
502,mammalia-raccoon-proximity-33,13,39,1,13,2,11,6,2,1.46220277,0.503034695,0.055798978,0.096318212,3,0.238633357,0.677824268,0.142087189,7.037932175,0.43506294,0.416666667,2.307692308,2,1.538461538,23.34268845,1,12.46153846,8.432233637,26,162,-0.207713807
503,mammalia-raccoon-proximity-34,13,26,1,13,2,8,4,2,0.628933994,0.243370061,0.044632003,0.277366864,4,0.266540404,0.382978723,0.216602438,4.616753195,0.567234267,0.333333333,3.076923077,2,1.91025641,20.92516027,1,2.769230769,2.204308136,9,36,-0.195260664
504,mammalia-raccoon-proximity-35,14,23,1,14,2,7,3.285714286,1,0.287092166,0.115033903,0.035686696,0.443289225,4,0.562458909,0.363636364,0.262825144,3.80481101,0.505605463,0.285714286,3.357142857,2,2.21978022,19.78637004,0,1.714285714,1.069044968,4,24,-0.342086069
505,mammalia-raccoon-proximity-36,14,25,1,14,1,7,3.571428571,1,0.508978021,0.179862394,0.036851308,0.3288,4,0.219066404,0.392857143,0.232311793,4.304559772,0.564936975,0.263736264,3.5,2,2.153846154,20.16088221,0,2.357142857,1.905746083,7,33,-0.355421687
506,mammalia-raccoon-proximity-37,14,18,1,14,1,6,2.571428571,1,0.219088716,0.098001027,0.031351311,0.396604938,5,0.453648915,0.333333333,0.29110588,3.435176229,0.697563803,0.263736264,4.071428571,3,2.56043956,17.4866989,0,1.071428571,1.071611706,4,15,-0.333333333
507,mammalia-raccoon-proximity-38,10,16,1,10,1,6,3.2,1,0.635606283,0.290168343,0.060672552,0.2421875,4,0.318930041,0.409090909,0.274260308,3.646171072,0.495661284,0.311111111,3.1,2,1.888888889,14.82095953,0,1.8,1.032795559,4,18,-0.357142857
